deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
7222578,969-365-906-799-680,Ипотека,4226966,230107,3177433,811519,2022-03-20,85,1214509,5,2023-03-15,2999-12-31
8006573,986-526-684-719-896,Кредит наличными со страховкой,3084667,435489,3667560,994979,2022-03-20,113,1340890,4,2023-03-15,2999-12-31
2657008,557-317-162-479-672,Кредит наличными со страховкой,671525,124551,3304681,630535,2020-03-30,86,1124869,3,2023-03-15,2999-12-31
4175203,928-920-962-832-440,Кредит наличными,3187743,478665,3873969,594039,2021-03-25,87,1801073,1,2023-03-15,2999-12-31
8383799,625-520-524-243-459,Кредит наличными,3074750,147446,3031790,978006,2021-03-25,96,1178403,4,2023-03-15,2999-12-31
5481856,996-716-224-601-150,Автокредит,3092719,357898,3112376,518597,2021-09-21,77,1248517,2,2023-03-15,2999-12-31
4375088,390-432-829-944-838,Кредит наличными со страховкой,4051913,327837,3139899,934136,2020-03-30,68,1984943,1,2023-03-15,2999-12-31
8670090,628-943-783-333-694,Автокредит,2913435,232228,3514925,875277,2021-03-25,10,1312582,4,2023-03-15,2999-12-31
8976144,880-832-810-584-368,Кредит наличными со страховкой,556200,373099,3736719,732084,2020-09-26,68,1066971,4,2023-03-15,2999-12-31
8528754,512-824-435-795-956,Автокредит,1524034,241023,3197951,583591,2021-03-25,45,1362309,4,2023-03-15,2999-12-31
3054543,448-678-874-722-806,Ипотека,2481292,163745,3755223,527131,2020-03-30,51,1847839,6,2023-03-15,2999-12-31
2492631,776-193-885-933-480,Кредит наличными со страховкой,5003421,268291,3433096,559000,2020-03-30,130,1384469,3,2023-03-15,2999-12-31
4084703,743-457-520-853-919,Кредит наличными со страховкой,3147759,472309,3907124,566600,2020-03-30,122,1881504,1,2023-03-15,2999-12-31
2381866,332-281-651-741-273,Ипотека,1136107,319212,3632680,637833,2021-09-21,81,1590017,3,2023-03-15,2999-12-31
8228767,198-384-929-948-639,Кредит наличными,2992966,288324,3893396,994188,2021-09-21,98,1393538,4,2023-03-15,2999-12-31
4196755,931-535-190-319-539,Кредит наличными,1428745,495973,3079770,819018,2022-03-20,125,1153439,1,2023-03-15,2999-12-31
5871819,564-101-624-689-905,Кредит наличными,2877442,189660,3365723,628857,2021-03-25,41,1709071,2,2023-03-15,2999-12-31
3772542,138-399-708-322-431,Автокредит,4849876,465631,3458749,512714,2021-03-25,120,1666589,6,2023-03-15,2999-12-31
6747788,995-608-267-557-911,Автокредит,2597608,142406,3611584,898819,2021-03-25,63,1664910,8,2023-03-15,2999-12-31
4938158,811-970-391-297-454,Ипотека,5510841,429361,3009788,564821,2021-03-25,26,1143696,1,2023-03-15,2999-12-31
5857102,562-414-259-844-634,Автокредит,1275117,435936,3773255,693420,2020-03-30,109,1228017,2,2023-03-15,2999-12-31
8823535,690-565-343-613-546,Кредит наличными,615130,475341,3422914,672253,2020-09-26,106,1424926,4,2023-03-15,2999-12-31
2382578,268-403-605-929-785,Кредит наличными со страховкой,4597531,474694,3903526,754065,2021-09-21,114,1307426,3,2023-03-15,2999-12-31
4666979,258-279-113-562-533,Автокредит,2094614,270892,3264643,530954,2020-03-30,91,1151983,1,2023-03-15,2999-12-31
7550864,883-372-508-853-679,Автокредит,3938947,414084,3362895,551094,2021-03-25,71,1751774,5,2023-03-15,2999-12-31
6524205,771-929-349-642-517,Автокредит,1781681,233658,3448818,723078,2020-09-26,29,1046629,8,2023-03-15,2999-12-31
7611447,180-644-442-179-151,Автокредит,2943271,391090,3147668,542667,2020-09-26,44,1829165,5,2023-03-15,2999-12-31
8808152,385-221-881-614-684,Кредит наличными,3724519,498341,3482547,774061,2020-03-30,51,1384395,4,2023-03-15,2999-12-31
5385671,454-212-197-738-567,Кредит наличными,481628,424763,3694334,945828,2020-09-26,69,1403296,2,2023-03-15,2999-12-31
8453176,952-342-471-546-293,Автокредит,4076429,138503,3834943,640636,2021-03-25,128,1399043,4,2023-03-15,2999-12-31
4110122,183-805-938-926-385,Кредит наличными,1797927,371074,3984075,794839,2021-09-21,10,1235707,1,2023-03-15,2999-12-31
2188326,724-499-823-910-614,Ипотека,1251711,200075,3905314,677499,2021-09-21,124,1507893,3,2023-03-15,2999-12-31
2590446,302-342-877-837-763,Ипотека,630611,152220,3231946,613073,2020-09-26,83,1207351,3,2023-03-15,2999-12-31
5287889,841-920-351-150-225,Кредит наличными со страховкой,2335511,110110,3899879,652105,2021-09-21,78,1778261,2,2023-03-15,2999-12-31
7573933,293-520-840-817-170,Автокредит,4884162,205355,3972932,606388,2020-09-26,51,1928637,5,2023-03-15,2999-12-31
7457576,213-743-607-893-414,Ипотека,2387008,160988,3273188,551276,2021-09-21,105,1196868,5,2023-03-15,2999-12-31
7801772,398-742-417-454-404,Автокредит,593683,166794,3621750,989157,2021-03-25,108,1377211,5,2023-03-15,2999-12-31
2393134,820-921-343-789-917,Кредит наличными,3122824,143791,3380875,868561,2020-09-26,78,1158554,3,2023-03-15,2999-12-31
7880781,108-712-322-786-214,Автокредит,1422687,118696,3824528,971290,2020-09-26,109,1224712,5,2023-03-15,2999-12-31
3660648,732-805-349-859-345,Кредит наличными,1952726,321184,3597041,853906,2020-03-30,99,1447411,6,2023-03-15,2999-12-31
4897061,579-751-482-540-184,Кредит наличными,4533993,474261,3480882,990606,2021-09-21,128,1289154,1,2023-03-15,2999-12-31
8593695,331-358-321-452-788,Кредит наличными со страховкой,1648117,239604,3803027,942321,2020-09-26,58,1455777,4,2023-03-15,2999-12-31
3494285,324-328-210-430-923,Автокредит,932817,144838,3653301,630855,2021-09-21,65,1126702,6,2023-03-15,2999-12-31
7974719,309-298-656-632-392,Кредит наличными,3544907,421783,3847298,834540,2021-09-21,43,1961544,5,2023-03-15,2999-12-31
7819706,929-471-774-150-345,Кредит наличными,4937402,292508,3410576,519130,2020-09-26,121,1135271,5,2023-03-15,2999-12-31
4223952,773-110-320-180-533,Автокредит,1120877,489405,3326260,869507,2020-03-30,74,1497329,1,2023-03-15,2999-12-31
6465327,710-649-286-519-786,Кредит наличными со страховкой,3852764,197025,3803582,783791,2020-09-26,62,1000718,8,2023-03-15,2999-12-31
8736510,962-205-920-883-228,Кредит наличными со страховкой,5511050,455579,3910090,764697,2022-03-20,77,1240471,4,2023-03-15,2999-12-31
4537801,412-270-251-431-209,Ипотека,1620753,283080,3017026,710199,2021-09-21,35,1635118,1,2023-03-15,2999-12-31
2056935,864-444-690-509-970,Ипотека,5456443,419917,3371669,955109,2022-03-20,100,1095733,3,2023-03-15,2999-12-31
7793386,478-535-405-523-110,Кредит наличными со страховкой,2492363,216832,3615031,685882,2021-09-21,122,1436563,5,2023-03-15,2999-12-31
3852584,386-155-310-285-908,Кредит наличными,1162996,423612,3004027,702440,2021-03-25,68,1161574,6,2023-03-15,2999-12-31
2916088,298-677-815-843-931,Ипотека,1592563,109855,3361352,919373,2020-03-30,56,1648505,3,2023-03-15,2999-12-31
2585522,554-796-845-499-846,Кредит наличными со страховкой,4524936,312278,3913297,566691,2020-09-26,95,1725484,3,2023-03-15,2999-12-31
5640142,153-564-706-452-916,Ипотека,5381056,459900,3887464,728410,2021-09-21,97,1144870,2,2023-03-15,2999-12-31
5860084,281-938-361-151-415,Автокредит,886863,430230,3731559,597651,2021-09-21,106,1253816,2,2023-03-15,2999-12-31
3743419,880-822-810-953-330,Кредит наличными,1340594,145624,3450269,630056,2020-03-30,129,1613857,6,2023-03-15,2999-12-31
8066483,632-673-536-535-363,Автокредит,876923,468197,3239517,913603,2020-09-26,72,1873270,4,2023-03-15,2999-12-31
4352324,299-254-618-642-866,Ипотека,4543763,493731,3171421,992211,2020-09-26,63,1722022,1,2023-03-15,2999-12-31
8859839,727-819-537-375-871,Кредит наличными со страховкой,3750267,165620,3010131,871247,2021-03-25,80,1760955,4,2023-03-15,2999-12-31
5006499,991-676-364-605-441,Ипотека,5581086,215509,3219225,804064,2020-09-26,38,1506559,2,2023-03-15,2999-12-31
5304080,219-191-630-705-691,Автокредит,1133337,433853,3533375,697868,2022-03-20,114,1714907,2,2023-03-15,2999-12-31
2531554,494-333-636-996-857,Кредит наличными,1337274,113092,3048800,697310,2021-03-25,40,1097572,3,2023-03-15,2999-12-31
5389787,565-621-477-740-109,Кредит наличными со страховкой,1219558,416545,3987767,623921,2020-09-26,46,1771821,2,2023-03-15,2999-12-31
4252142,621-285-530-176-528,Кредит наличными,636403,143309,3261010,663690,2021-09-21,48,1546822,1,2023-03-15,2999-12-31
2485001,928-720-297-171-337,Автокредит,917628,285705,3565958,771318,2020-03-30,30,1735269,3,2023-03-15,2999-12-31
7829776,525-488-598-290-412,Автокредит,3332428,444849,3760192,529470,2021-09-21,98,1182546,5,2023-03-15,2999-12-31
4511628,817-491-911-201-466,Кредит наличными со страховкой,4089435,312318,3652147,852064,2020-09-26,48,1973592,1,2023-03-15,2999-12-31
4765194,884-835-757-465-761,Кредит наличными со страховкой,2178325,119036,3545841,623481,2022-03-20,20,1176451,1,2023-03-15,2999-12-31
5021822,255-240-227-839-347,Ипотека,5305140,323417,3335865,908425,2021-03-25,90,1898185,2,2023-03-15,2999-12-31
2116012,310-768-193-330-650,Ипотека,3691960,412492,3915370,721722,2020-03-30,93,1104967,3,2023-03-15,2999-12-31
8862059,576-218-168-698-104,Кредит наличными,821412,348812,3092155,785059,2020-03-30,60,1930211,4,2023-03-15,2999-12-31
4267921,677-566-653-275-926,Автокредит,4440453,135556,3743424,864463,2020-03-30,91,1115438,1,2023-03-15,2999-12-31
3314737,198-360-496-929-885,Ипотека,2623003,399986,3845898,832411,2020-03-30,30,1807063,6,2023-03-15,2999-12-31
5400998,857-131-998-824-546,Кредит наличными со страховкой,562757,356367,3725425,570211,2020-09-26,41,1210757,2,2023-03-15,2999-12-31
4358182,295-398-829-553-179,Автокредит,2909502,271019,3184802,535167,2020-03-30,21,1034982,1,2023-03-15,2999-12-31
4713951,323-541-659-858-803,Кредит наличными со страховкой,1643999,265176,3420517,634017,2022-03-20,117,1408532,1,2023-03-15,2999-12-31
6253125,948-117-620-683-666,Автокредит,1150853,217705,3424920,893743,2020-09-26,119,1932265,8,2023-03-15,2999-12-31
5757491,874-597-897-630-196,Автокредит,5285823,494748,3869096,615696,2021-03-25,14,1357968,2,2023-03-15,2999-12-31
8058481,333-496-621-510-395,Автокредит,2579137,179446,3127709,661060,2020-09-26,53,1531737,4,2023-03-15,2999-12-31
6464947,359-655-688-143-500,Автокредит,4073381,428738,3716514,656715,2021-09-21,16,1491780,8,2023-03-15,2999-12-31
3856065,356-193-911-347-232,Автокредит,4803593,315552,3168834,606479,2020-09-26,73,1685376,6,2023-03-15,2999-12-31
7183725,432-784-697-303-674,Кредит наличными,4160994,298535,3828823,726022,2020-09-26,36,1496069,5,2023-03-15,2999-12-31
4393689,937-669-951-246-899,Кредит наличными,1632557,373566,3943595,861298,2022-03-20,20,1807163,1,2023-03-15,2999-12-31
4171852,678-330-672-607-126,Ипотека,1066686,333948,3702131,782586,2020-03-30,29,1383767,1,2023-03-15,2999-12-31
7926041,567-591-656-170-343,Ипотека,1808349,365773,3995956,585488,2020-03-30,109,1056667,5,2023-03-15,2999-12-31
6638879,788-476-817-967-919,Автокредит,3141899,461436,3807736,500401,2020-03-30,99,1122672,8,2023-03-15,2999-12-31
6241566,978-339-292-353-311,Кредит наличными со страховкой,1562849,334564,3205053,861149,2021-03-25,36,1438871,8,2023-03-15,2999-12-31
6248119,793-721-955-234-448,Автокредит,2017252,481812,3093667,583214,2022-03-20,45,1197858,8,2023-03-15,2999-12-31
5369983,874-679-333-140-197,Ипотека,818802,325637,3017223,665825,2021-03-25,42,1043800,2,2023-03-15,2999-12-31
7928884,669-595-168-862-391,Кредит наличными,1040411,434012,3045089,819961,2021-03-25,26,1576063,5,2023-03-15,2999-12-31
5532203,247-160-538-398-800,Кредит наличными со страховкой,1256244,164670,3843654,695979,2021-03-25,48,1617077,2,2023-03-15,2999-12-31
5912036,959-731-739-910-666,Ипотека,1044392,166159,3383658,719329,2021-03-25,35,1221618,2,2023-03-15,2999-12-31
3561170,590-673-294-494-429,Кредит наличными,3570779,113661,3713015,594954,2020-03-30,41,1913753,6,2023-03-15,2999-12-31
2856764,713-904-633-193-192,Ипотека,3785122,200825,3599902,645879,2020-03-30,58,1377785,3,2023-03-15,2999-12-31
8346279,767-332-158-253-820,Автокредит,2720324,221514,3016817,607467,2020-09-26,73,1880440,4,2023-03-15,2999-12-31
8842074,301-606-169-917-847,Ипотека,2656097,266567,3445330,872870,2021-03-25,120,1930082,4,2023-03-15,2999-12-31
4150250,754-749-507-947-257,Автокредит,4894911,406427,3321320,566155,2020-09-26,104,1565316,1,2023-03-15,2999-12-31
3369054,502-326-533-933-291,Кредит наличными со страховкой,1152146,384303,3804007,820649,2021-09-21,103,1025675,6,2023-03-15,2999-12-31
6940178,201-803-918-307-158,Ипотека,954743,279365,3381427,679783,2021-03-25,32,1436225,8,2023-03-15,2999-12-31
3790466,590-224-547-575-741,Автокредит,2871086,344002,3392894,981969,2020-09-26,122,1680814,6,2023-03-15,2999-12-31
7909530,932-617-902-467-786,Автокредит,4942735,209214,3591979,664735,2020-03-30,126,1329969,5,2023-03-15,2999-12-31
5406175,281-239-176-508-571,Кредит наличными со страховкой,5202475,203118,3084977,690313,2020-03-30,12,1862440,2,2023-03-15,2999-12-31
5448313,363-644-608-305-284,Ипотека,3863306,334292,3390235,808156,2020-03-30,83,1590308,2,2023-03-15,2999-12-31
4955701,173-441-746-745-562,Автокредит,1058048,193648,3857115,640433,2020-03-30,48,1140446,1,2023-03-15,2999-12-31
7996396,434-962-747-937-212,Автокредит,2370671,252871,3117221,867424,2022-03-20,101,1529421,5,2023-03-15,2999-12-31
7365403,598-185-744-470-201,Автокредит,3728503,299456,3943130,700920,2021-03-25,107,1593864,5,2023-03-15,2999-12-31
3437769,278-176-853-264-200,Автокредит,4978391,284316,3020018,933114,2020-03-30,130,1647445,6,2023-03-15,2999-12-31
5200881,170-711-539-706-424,Кредит наличными со страховкой,5275846,280953,3094731,910081,2022-03-20,97,1761401,2,2023-03-15,2999-12-31
4775662,632-442-456-799-682,Автокредит,2647876,118275,3477287,920495,2022-03-20,102,1967647,1,2023-03-15,2999-12-31
7758522,890-986-313-796-156,Ипотека,1150971,102889,3020591,940515,2021-09-21,119,1079214,5,2023-03-15,2999-12-31
3540142,737-694-964-950-106,Кредит наличными,4202224,471964,3700707,694283,2020-03-30,15,1995383,6,2023-03-15,2999-12-31
7604082,611-525-658-166-689,Кредит наличными со страховкой,814485,494838,3653596,740605,2020-09-26,19,1766449,5,2023-03-15,2999-12-31
7555047,460-278-580-739-136,Кредит наличными,3516256,434947,3929819,678136,2022-03-20,67,1271333,5,2023-03-15,2999-12-31
5073787,467-424-181-339-387,Ипотека,5428330,222834,3587656,820452,2022-03-20,54,1822132,2,2023-03-15,2999-12-31
8208739,397-519-173-948-630,Автокредит,3962900,499822,3984531,842908,2022-03-20,105,1592936,4,2023-03-15,2999-12-31
2384183,827-464-947-508-832,Кредит наличными,1889254,455789,3149689,767155,2021-09-21,23,1801573,3,2023-03-15,2999-12-31
5493579,374-391-996-177-377,Ипотека,2822620,271851,3025695,554401,2021-09-21,46,1640573,2,2023-03-15,2999-12-31
8233249,688-403-731-688-407,Кредит наличными со страховкой,2152380,121881,3231213,857258,2020-03-30,110,1447949,4,2023-03-15,2999-12-31
8751917,645-949-922-623-289,Ипотека,4926617,367996,3267584,924734,2020-03-30,68,1364894,4,2023-03-15,2999-12-31
4057932,533-183-460-721-723,Ипотека,5570418,135959,3200120,819658,2021-03-25,12,1986340,1,2023-03-15,2999-12-31
5128881,317-934-106-209-833,Ипотека,1739510,491103,3234002,855806,2020-09-26,33,1501411,2,2023-03-15,2999-12-31
2302220,669-208-960-309-591,Кредит наличными со страховкой,3621134,186122,3280504,754997,2021-03-25,117,1276963,3,2023-03-15,2999-12-31
3767197,899-855-914-288-161,Кредит наличными,3750674,324731,3355463,768285,2021-09-21,128,1583893,6,2023-03-15,2999-12-31
8528838,718-805-112-772-797,Кредит наличными,642993,148152,3675836,757141,2020-09-26,37,1283798,4,2023-03-15,2999-12-31
3213636,877-268-328-354-921,Кредит наличными,5417792,164567,3347359,716371,2021-09-21,54,1227405,6,2023-03-15,2999-12-31
2963106,159-309-786-968-572,Автокредит,4738560,447040,3845140,929087,2021-03-25,92,1887078,3,2023-03-15,2999-12-31
2838133,136-908-230-418-139,Автокредит,1103019,305877,3860460,896020,2020-03-30,111,1829676,3,2023-03-15,2999-12-31
6109579,660-447-901-320-869,Автокредит,3643569,206812,3815898,564720,2021-09-21,10,1532033,8,2023-03-15,2999-12-31
2928099,122-485-507-467-880,Кредит наличными со страховкой,4076564,169569,3112202,830994,2021-03-25,85,1096644,3,2023-03-15,2999-12-31
3666808,152-170-898-649-556,Автокредит,3080958,197059,3144509,612253,2020-03-30,31,1358924,6,2023-03-15,2999-12-31
8793548,881-308-190-296-158,Кредит наличными,3520547,238206,3558413,629122,2020-09-26,56,1039815,4,2023-03-15,2999-12-31
4557040,539-550-957-728-445,Ипотека,969569,381835,3891481,709188,2021-09-21,75,1917779,1,2023-03-15,2999-12-31
8065453,775-351-732-186-465,Кредит наличными,2075964,289020,3170160,536521,2022-03-20,116,1988863,4,2023-03-15,2999-12-31
6540765,483-280-988-350-129,Автокредит,5200395,415086,3856825,953855,2021-03-25,129,1025921,8,2023-03-15,2999-12-31
5068898,676-864-105-774-338,Кредит наличными со страховкой,2713488,102034,3513179,961220,2020-03-30,25,1934002,2,2023-03-15,2999-12-31
4689831,676-339-625-911-710,Кредит наличными,2151561,469182,3491161,763945,2020-09-26,59,1484247,1,2023-03-15,2999-12-31
3155863,438-918-799-883-921,Кредит наличными,2540629,182579,3092694,745207,2021-09-21,121,1700352,6,2023-03-15,2999-12-31
3685281,822-374-413-223-715,Автокредит,3751795,492944,3559743,523372,2021-03-25,13,1316543,6,2023-03-15,2999-12-31
3334557,510-747-664-801-323,Кредит наличными,4184680,367435,3770000,584987,2021-03-25,17,1603807,6,2023-03-15,2999-12-31
7425269,218-695-973-822-789,Кредит наличными,4372996,334212,3704169,976078,2021-09-21,15,1053350,5,2023-03-15,2999-12-31
7481639,917-914-513-627-532,Кредит наличными,1138491,135066,3274609,650716,2021-03-25,22,1188753,5,2023-03-15,2999-12-31
2176885,897-975-116-795-246,Ипотека,514942,432183,3251246,516779,2020-09-26,12,1970360,3,2023-03-15,2999-12-31
2400942,734-606-250-478-629,Кредит наличными со страховкой,1737492,162709,3347203,753467,2021-09-21,53,1646083,3,2023-03-15,2999-12-31
2383043,793-792-962-523-874,Ипотека,3581156,342885,3945846,663812,2020-03-30,51,1797589,3,2023-03-15,2999-12-31
4967264,992-586-300-487-461,Ипотека,775203,380348,3702138,705492,2020-09-26,103,1545242,1,2023-03-15,2999-12-31
5891071,117-861-340-577-132,Ипотека,3072563,255522,3933607,930732,2021-03-25,18,1103498,2,2023-03-15,2999-12-31
2215903,687-240-976-506-816,Кредит наличными,1901129,266928,3056593,559247,2020-09-26,127,1666628,3,2023-03-15,2999-12-31
4702780,364-556-982-466-605,Ипотека,4144791,402405,3501926,716350,2021-03-25,26,1335790,1,2023-03-15,2999-12-31
7545347,525-842-754-525-321,Кредит наличными,2505043,415703,3708715,886203,2020-03-30,20,1791863,5,2023-03-15,2999-12-31
7155032,240-715-643-305-901,Кредит наличными со страховкой,2742230,334822,3593260,987844,2021-09-21,70,1241856,5,2023-03-15,2999-12-31
3188217,214-405-407-425-541,Кредит наличными со страховкой,2448739,303039,3074353,981067,2021-09-21,105,1774082,6,2023-03-15,2999-12-31
7692738,334-131-667-328-865,Автокредит,3859524,395115,3840081,627377,2021-03-25,32,1762144,5,2023-03-15,2999-12-31
4924899,842-708-693-121-369,Автокредит,915576,194989,3518510,711363,2022-03-20,46,1717903,1,2023-03-15,2999-12-31
7788061,810-829-955-731-150,Кредит наличными,1737837,330756,3736973,586899,2022-03-20,82,1398511,5,2023-03-15,2999-12-31
8690761,246-507-274-450-437,Кредит наличными,2859257,236206,3958005,656136,2022-03-20,112,1485699,4,2023-03-15,2999-12-31
7577132,547-146-258-506-181,Автокредит,2788511,225463,3990903,516446,2021-03-25,10,1206814,5,2023-03-15,2999-12-31
2327324,883-830-303-586-862,Автокредит,4684991,335590,3786695,733806,2022-03-20,16,1903236,3,2023-03-15,2999-12-31
8257489,664-846-243-864-582,Кредит наличными,1003625,181526,3338733,532483,2020-03-30,49,1052494,4,2023-03-15,2999-12-31
3352891,825-237-997-928-498,Кредит наличными со страховкой,4779542,199670,3832853,562951,2022-03-20,76,1559295,6,2023-03-15,2999-12-31
8977096,384-844-422-126-404,Кредит наличными со страховкой,2153010,392045,3090249,676131,2021-09-21,122,1932551,4,2023-03-15,2999-12-31
4859679,468-405-877-388-141,Кредит наличными,3381515,451690,3561181,712071,2020-09-26,73,1760334,1,2023-03-15,2999-12-31
5992035,732-491-733-444-672,Кредит наличными со страховкой,1407575,367892,3475701,630395,2021-09-21,65,1570697,2,2023-03-15,2999-12-31
8783368,337-505-803-346-759,Ипотека,5329775,216507,3953547,942129,2021-09-21,63,1239646,4,2023-03-15,2999-12-31
2297846,989-345-663-150-796,Ипотека,3348969,116873,3444648,810256,2021-09-21,24,1654162,3,2023-03-15,2999-12-31
3792077,597-367-260-887-330,Автокредит,5405618,415545,3142869,720746,2021-03-25,53,1653852,6,2023-03-15,2999-12-31
2176417,564-593-935-845-608,Кредит наличными со страховкой,4499580,325997,3024697,877051,2021-03-25,129,1787209,3,2023-03-15,2999-12-31
6800298,408-295-715-267-127,Ипотека,1844159,197554,3773604,941205,2021-03-25,70,1524082,8,2023-03-15,2999-12-31
3363523,758-323-726-360-402,Автокредит,1016523,431814,3694181,843431,2020-09-26,94,1493510,6,2023-03-15,2999-12-31
3920608,697-989-132-590-804,Кредит наличными,4078177,466299,3952833,973838,2021-09-21,129,1923585,6,2023-03-15,2999-12-31
5252578,878-116-291-335-327,Кредит наличными со страховкой,5344168,296652,3884730,553565,2021-03-25,28,1209646,2,2023-03-15,2999-12-31
3886632,760-333-500-492-448,Автокредит,5094758,150292,3038002,517863,2020-09-26,77,1701824,6,2023-03-15,2999-12-31
6423016,329-367-835-868-285,Ипотека,2846141,142310,3626199,681353,2020-09-26,72,1945236,8,2023-03-15,2999-12-31
6660678,230-239-166-242-409,Автокредит,3179322,440860,3636076,789207,2020-09-26,122,1767202,8,2023-03-15,2999-12-31
3223546,201-566-176-784-904,Автокредит,484958,375345,3722459,783598,2022-03-20,83,1619233,6,2023-03-15,2999-12-31
4201083,525-649-396-824-370,Кредит наличными,2308258,244286,3435521,896909,2022-03-20,49,1448506,1,2023-03-15,2999-12-31
5956206,209-569-266-168-778,Кредит наличными,5018021,295306,3484731,629503,2022-03-20,31,1645758,2,2023-03-15,2999-12-31
6395711,246-335-918-414-339,Кредит наличными со страховкой,1739648,242769,3579015,895973,2020-03-30,54,1115802,8,2023-03-15,2999-12-31
2062913,113-490-997-278-320,Кредит наличными,485471,218702,3231875,970524,2021-09-21,108,1397000,3,2023-03-15,2999-12-31
4097988,677-847-285-581-879,Ипотека,4552382,269409,3720495,826704,2021-09-21,50,1069396,1,2023-03-15,2999-12-31
4588283,464-854-733-274-109,Кредит наличными,3627198,486071,3642258,783773,2021-03-25,13,1743664,1,2023-03-15,2999-12-31
7939208,738-730-468-786-835,Кредит наличными со страховкой,4816865,402051,3164553,686906,2021-09-21,77,1249516,5,2023-03-15,2999-12-31
6997542,151-389-721-547-988,Автокредит,2747913,115095,3672498,632978,2021-03-25,22,1432098,8,2023-03-15,2999-12-31
4624307,654-867-555-793-511,Автокредит,4817549,410809,3956220,633007,2021-09-21,53,1193397,1,2023-03-15,2999-12-31
8071505,824-326-927-585-480,Автокредит,554566,215410,3837707,975446,2021-03-25,92,1656201,4,2023-03-15,2999-12-31
8748705,311-405-173-848-751,Кредит наличными со страховкой,3986890,452048,3100960,747754,2021-09-21,118,1615983,4,2023-03-15,2999-12-31
5107227,281-913-577-622-338,Кредит наличными,5427790,457296,3180737,576197,2021-09-21,91,1730060,2,2023-03-15,2999-12-31
7449375,812-553-293-813-992,Автокредит,1661040,334596,3312879,838534,2022-03-20,106,1250962,5,2023-03-15,2999-12-31
4047328,991-116-912-365-204,Ипотека,3135037,449161,3127985,728522,2022-03-20,77,1416474,1,2023-03-15,2999-12-31
2168642,796-224-436-290-811,Автокредит,2346274,286301,3913651,600790,2021-03-25,123,1660561,3,2023-03-15,2999-12-31
4576291,964-222-989-384-397,Автокредит,4588768,350363,3952431,853231,2021-09-21,114,1860662,1,2023-03-15,2999-12-31
8767900,235-904-776-222-719,Ипотека,1338252,280721,3823477,938805,2021-03-25,89,1923734,4,2023-03-15,2999-12-31
3723212,421-661-680-587-211,Ипотека,5414368,340939,3338913,559130,2020-03-30,119,1707127,6,2023-03-15,2999-12-31
8951035,999-341-171-151-866,Кредит наличными,4593346,399558,3771822,531121,2021-03-25,26,1176643,4,2023-03-15,2999-12-31
3950334,679-955-729-505-584,Автокредит,2554357,124602,3047639,941130,2021-09-21,29,1190339,6,2023-03-15,2999-12-31
8521109,157-810-713-969-184,Кредит наличными со страховкой,5415272,497555,3701739,942438,2020-09-26,60,1830389,4,2023-03-15,2999-12-31
8213156,847-343-803-120-771,Кредит наличными,5676520,292381,3910234,517798,2021-09-21,97,1064234,4,2023-03-15,2999-12-31
6347849,707-315-671-349-886,Кредит наличными со страховкой,5566016,140741,3512604,809710,2020-03-30,65,1578391,8,2023-03-15,2999-12-31
2393763,507-233-175-203-130,Кредит наличными,4661957,270994,3038818,906981,2020-03-30,130,1962514,3,2023-03-15,2999-12-31
6122520,256-933-256-686-769,Ипотека,5677920,104861,3022773,765870,2021-03-25,120,1166467,8,2023-03-15,2999-12-31
5962926,852-161-651-746-182,Кредит наличными со страховкой,3906402,125143,3612102,644725,2021-03-25,101,1000197,2,2023-03-15,2999-12-31
3642669,477-214-213-956-754,Автокредит,2117195,160941,3235885,650408,2020-09-26,17,1047723,6,2023-03-15,2999-12-31
2931352,976-886-893-510-306,Кредит наличными со страховкой,911209,148214,3128654,653872,2020-09-26,48,1716064,3,2023-03-15,2999-12-31
6946903,271-495-987-743-843,Кредит наличными со страховкой,4823001,220607,3441855,767592,2021-09-21,121,1379967,8,2023-03-15,2999-12-31
5401542,281-136-843-571-515,Кредит наличными,1542260,228465,3675090,631126,2020-09-26,74,1933926,2,2023-03-15,2999-12-31
5825071,748-846-591-723-581,Кредит наличными со страховкой,2056472,104678,3161397,832421,2021-09-21,57,1770355,2,2023-03-15,2999-12-31
3429253,719-111-842-864-149,Кредит наличными со страховкой,4723275,397747,3466900,542521,2022-03-20,125,1414926,6,2023-03-15,2999-12-31
4930938,627-553-952-677-583,Кредит наличными,2916595,252767,3518585,864587,2020-03-30,116,1133030,1,2023-03-15,2999-12-31
8167581,434-394-667-137-883,Ипотека,717596,160686,3098734,874185,2021-09-21,40,1171386,4,2023-03-15,2999-12-31
8779857,521-707-837-356-311,Кредит наличными со страховкой,3976084,134011,3078689,527009,2021-09-21,27,1785260,4,2023-03-15,2999-12-31
8694777,489-418-133-132-292,Автокредит,2418969,216077,3635432,969493,2022-03-20,70,1943503,4,2023-03-15,2999-12-31
7461127,766-185-119-491-315,Кредит наличными,4130741,309448,3380488,648059,2020-03-30,95,1542455,5,2023-03-15,2999-12-31
7143213,419-355-303-593-531,Автокредит,3688039,327790,3539705,877348,2020-03-30,112,1479449,5,2023-03-15,2999-12-31
8007690,928-224-386-851-202,Ипотека,3830388,372332,3320726,545049,2020-03-30,62,1003426,4,2023-03-15,2999-12-31
